date,precipitation_id,cloud_coverage_id,air_pressure_id,sun_hours_id,output
1516964400000,0.0,100,1012.8,4.1,
1516968000000,0.0,100,1013.0,5.1,
1516971600000,0.0,100,1013.2,2.4,
1516975200000,0.0,100,1013.4,1.3,
1516978800000,0.0,100,1013.9,0.0,
1516982400000,0.0,100,1014.3,0.0,
1516986000000,0.0,100,1014.7,0.0,
1516989600000,0.0,100,1015.3,0.0,
1516993200000,0.0,100,1015.9,0.0,
1516996800000,0.0,100,1016.2,0.0,
1517000400000,0.0,100,1016.4,0.0,
1517004000000,0.0,100,1016.6,0.0,
1517007600000,0.1,100,1016.6,0.0,
1517011200000,0.3,100,1016.7,0.0,
1517014800000,0.0,100,1016.6,0.0,
1517018400000,0.0,100,1016.9,0.0,
1517022000000,0.4,100,1017.2,0.0,
1517025600000,0.0,100,1017.7,0.0,
1517029200000,0.0,100,1018.4,0.0,
1517032800000,0.0,100,1018.9,0.0,
1517036400000,0.0,100,1019.6,0.0,
1517040000000,0.0,100,1020.3,0.6,
1517043600000,0.0,0,1020.8,4.4,
1517047200000,0.0,25,1021.3,7.3,
1517050800000,0.0,100,1021.8,8.8,
1517054400000,0.0,88,1021.9,7.9,
1517058000000,0.0,25,1022.0,5.2,
1517061600000,0.0,0,1021.6,2.0,
1517065200000,0.0,0,1021.6,0.0,
1517068800000,0.0,88,1021.5,0.0,
1517072400000,0.0,100,1021.1,0.0,
1517076000000,0.0,100,1020.6,0.0,
1517079600000,0.0,100,1019.5,0.0,
1517083200000,0.0,100,1018.1,0.0,
1517086800000,0.0,100,1016.8,0.0,
